#List Nr.,	Marker Nr,	PosX [pixels],	Y [pixels],	Z [pixels],	Elements [element],	Time [time],	Integral (no BG sub) [Units],	Max (no BG sub) [Units],	X [µm],	Y [µm],	Z [seconds],	Elements [elements],	Time [time],	Integral intensity (no BG sub)[a.u.],	Max intensity (no BG sub)[a.u.]	TagText 	TagInteger 	ParentNr 	Child1 	 Child2 	ListColor 	ListName

2	12	65.46	20	12	0	0	28	2	7.07	2.16	0.4	0	0	28	2	false	0	-1	-1	-1	-1	-1196615	3
2	13	66.74	21.63	13	0	0	27	2	7.21	2.34	0.43	0	0	27	2	false	0	-1	-1	-1	-1	-1196615	3
2	14	67.33	25.14	14	0	0	21	2	7.27	2.72	0.46	0	0	21	2	false	0	-1	-1	-1	-1	-1196615	3
2	15	72.44	25.92	15	0	0	25	2	7.82	2.8	0.5	0	0	25	2	false	0	-1	-1	-1	-1	-1196615	3
2	16	74.84	23.77	16	0	0	31	2	8.08	2.57	0.53	0	0	31	2	false	0	-1	-1	-1	-1	-1196615	3
2	17	75.22	25.74	17	0	0	27	2	8.12	2.78	0.56	0	0	27	2	false	0	-1	-1	-1	-1	-1196615	3
2	18	75.25	29.85	18	0	0	20	2	8.13	3.22	0.59	0	0	20	2	false	0	-1	-1	-1	-1	-1196615	3

3	0	83.05	46.89	0	0	0	37	3	8.97	5.06	0	0	0	37	3	false	0	-1	-1	-1	-1	-1687349	4
3	1	82.2	47.17	1	0	0	41	3	8.88	5.09	0.03	0	0	41	3	false	0	-1	-1	-1	-1	-1687349	4
3	2	79.25	47.29	2	0	0	52	4	8.56	5.11	0.07	0	0	52	4	false	0	-1	-1	-1	-1	-1687349	4
3	3	76.87	48.11	3	0	0	46	4	8.3	5.2	0.1	0	0	46	4	false	0	-1	-1	-1	-1	-1687349	4
3	4	73.78	50.93	4	0	0	58	4	7.97	5.5	0.13	0	0	58	4	false	0	-1	-1	-1	-1	-1687349	4
3	5	74.96	49.42	5	0	0	48	4	8.1	5.34	0.16	0	0	48	4	false	0	-1	-1	-1	-1	-1687349	4
3	6	76.04	50.67	6	0	0	46	4	8.21	5.47	0.2	0	0	46	4	false	0	-1	-1	-1	-1	-1687349	4
3	7	79.6	47.15	7	0	0	52	5	8.6	5.09	0.23	0	0	52	5	false	0	-1	-1	-1	-1	-1687349	4

4	0	52.92	80.38	10	0	0	13	2	5.72	8.68	0.33	0	0	13	2	false	0	-1	-1	-1	-1	-4608704	5
4	1	52.19	76.58	11	0	0	43	4	5.64	8.27	0.36	0	0	43	4	false	0	-1	-1	-1	-1	-4608704	5
4	2	49.1	75.35	12	0	0	40	4	5.3	8.14	0.4	0	0	40	4	false	0	-1	-1	-1	-1	-4608704	5
4	3	47.18	76	13	0	0	33	4	5.1	8.21	0.43	0	0	33	4	false	0	-1	-1	-1	-1	-4608704	5
4	4	43.88	70.51	14	0	0	43	4	4.74	7.62	0.46	0	0	43	4	false	0	-1	-1	-1	-1	-4608704	5
4	5	43.29	73.45	15	0	0	42	4	4.68	7.93	0.5	0	0	42	4	false	0	-1	-1	-1	-1	-4608704	5
4	6	44.26	78.74	16	0	0	23	2	4.78	8.5	0.53	0	0	23	2	false	0	-1	-1	-1	-1	-4608704	5
4	7	42.05	77.05	17	0	0	19	2	4.54	8.32	0.56	0	0	19	2	false	0	-1	-1	-1	-1	-4608704	5
4	8	39.24	73.91	18	0	0	34	3	4.24	7.98	0.59	0	0	34	3	false	0	-1	-1	-1	-1	-4608704	5
4	9	40.23	72.59	19	0	0	39	4	4.34	7.84	0.63	0	0	39	4	false	0	-1	-1	-1	-1	-4608704	5
4	10	42.06	70	20	0	0	36	4	4.54	7.56	0.66	0	0	36	4	false	0	-1	-1	-1	-1	-4608704	5
4	11	49.76	66.71	21	0	0	55	4	5.37	7.2	0.69	0	0	55	4	false	0	-1	-1	-1	-1	-4608704	5
4	12	51.67	71.37	22	0	0	49	4	5.58	7.71	0.73	0	0	49	4	false	0	-1	-1	-1	-1	-4608704	5
4	13	57.69	70.08	23	0	0	49	4	6.23	7.57	0.76	0	0	49	4	false	0	-1	-1	-1	-1	-4608704	5
4	14	55.62	67.9	24	0	0	21	2	6.01	7.33	0.79	0	0	21	2	false	0	-1	-1	-1	-1	-4608704	5

5	0	96	73.73	2	0	0	15	2	10.37	7.96	0.07	0	0	15	2	false	0	-1	-1	-1	-1	-12520295	6
5	1	92.2	76.6	3	0	0	5	1	9.96	8.27	0.1	0	0	5	1	false	0	-1	-1	-1	-1	-12520295	6
5	2	92.6	76.93	4	0	0	15	2	10	8.31	0.13	0	0	15	2	false	0	-1	-1	-1	-1	-12520295	6
5	3	89.34	74.59	5	0	0	32	3	9.65	8.06	0.16	0	0	32	3	false	0	-1	-1	-1	-1	-12520295	6
5	4	87.5	77.5	6	0	0	18	2	9.45	8.37	0.2	0	0	18	2	false	0	-1	-1	-1	-1	-12520295	6
5	5	84.86	71.95	7	0	0	43	4	9.16	7.77	0.23	0	0	43	4	false	0	-1	-1	-1	-1	-12520295	6
5	6	87.96	70.12	8	0	0	52	5	9.5	7.57	0.26	0	0	52	5	false	0	-1	-1	-1	-1	-12520295	6
5	7	88.44	77.33	9	0	0	9	1	9.55	8.35	0.3	0	0	9	1	false	0	-1	-1	-1	-1	-12520295	6
5	8	90.5	72.5	10	0	0	4	1	9.77	7.83	0.33	0	0	4	1	false	0	-1	-1	-1	-1	-12520295	6
5	9	90	76.5	11	0	0	10	2	9.72	8.26	0.36	0	0	10	2	false	0	-1	-1	-1	-1	-12520295	6
5	10	86.41	75.06	12	0	0	17	2	9.33	8.11	0.4	0	0	17	2	false	0	-1	-1	-1	-1	-12520295	6
5	11	82.09	78.36	13	0	0	11	1	8.87	8.46	0.43	0	0	11	1	false	0	-1	-1	-1	-1	-12520295	6
5	12	83.19	76.81	14	0	0	27	3	8.98	8.3	0.46	0	0	27	3	false	0	-1	-1	-1	-1	-12520295	6
5	13	81.79	78.11	15	0	0	19	3	8.83	8.44	0.5	0	0	19	3	false	0	-1	-1	-1	-1	-12520295	6
5	14	79.62	79.38	16	0	0	21	3	8.6	8.57	0.53	0	0	21	3	false	0	-1	-1	-1	-1	-12520295	6
5	15	81.95	75.95	17	0	0	43	4	8.85	8.2	0.56	0	0	43	4	false	0	-1	-1	-1	-1	-12520295	6
5	16	85.77	76.6	18	0	0	35	3	9.26	8.27	0.59	0	0	35	3	false	0	-1	-1	-1	-1	-12520295	6
5	17	86.36	72.27	19	0	0	44	4	9.33	7.81	0.63	0	0	44	4	false	0	-1	-1	-1	-1	-12520295	6
5	18	85.58	76.79	20	0	0	24	2	9.24	8.29	0.66	0	0	24	2	false	0	-1	-1	-1	-1	-12520295	6
5	19	87.84	73.81	21	0	0	32	4	9.49	7.97	0.69	0	0	32	4	false	0	-1	-1	-1	-1	-12520295	6
5	20	88.53	76.6	22	0	0	15	2	9.56	8.27	0.73	0	0	15	2	false	0	-1	-1	-1	-1	-12520295	6
5	21	87.06	78.38	23	0	0	32	3	9.4	8.47	0.76	0	0	32	3	false	0	-1	-1	-1	-1	-12520295	6
5	22	85.69	78.42	24	0	0	26	2	9.25	8.47	0.79	0	0	26	2	false	0	-1	-1	-1	-1	-12520295	6
5	23	90.33	75.5	25	0	0	12	1	9.76	8.15	0.83	0	0	12	1	false	0	-1	-1	-1	-1	-12520295	6
5	24	91.5	75.5	26	0	0	14	1	9.88	8.15	0.86	0	0	14	1	false	0	-1	-1	-1	-1	-12520295	6
5	25	89.17	75.34	27	0	0	29	3	9.63	8.14	0.89	0	0	29	3	false	0	-1	-1	-1	-1	-12520295	6
5	26	85.73	74.8	28	0	0	15	2	9.26	8.08	0.92	0	0	15	2	false	0	-1	-1	-1	-1	-12520295	6
